107100839288,浦东,1室1厅1厨1卫,2008 ,61㎡,南,简装,141,23115,378,2019.12.08 ,17
107101128604,杨浦,2室1厅1厨1卫,1985 ,47.9㎡,南,简装,254,53028,267,2019.12.08 ,47
107101660287,浦东,2室1厅1厨1卫,1997 ,76.51㎡,南 北,简装,300,39211,112,2019.12.08 ,19
107101924592,浦东,2室2厅1厨1卫,2014 ,78.31㎡,南,简装,321,40991,40,2019.12.08 ,39
107101517662,普陀,2室1厅1厨1卫,1995 ,60.82㎡,南,精装,390,64124,153,2019.12.08 ,10
107101962951,浦东,2室1厅1厨1卫,2004 ,73.18㎡,南,精装,392,53567,29,2019.12.08 ,26
107102016356,松江,2室2厅0厨1卫,2006 ,87.02㎡,南,精装,285,32752,13,2019.12.08 ,6
107100585975,长宁,1室2厅1厨1卫,2007 ,83.98㎡,南,精装,610,72637,470,2019.12.08 ,60
107101247926,宝山,1室1厅1厨1卫,2000 ,61.9㎡,南,简装,268,43296,231,2019.12.08 ,21
107102001150,嘉定,2室2厅1厨1卫,2011 ,95.64㎡,南,精装,382,39942,17,2019.12.08 ,6
107101805130,浦东,2室1厅1厨1卫,1997 ,65.36㎡,南,精装,283,43269,71,2019.12.08 ,29
107101661713,嘉定,2室2厅1厨1卫,2006 ,74.22㎡,南,精装,313,42172,111,2019.12.08 ,3
107101631328,宝山,1室1厅1厨1卫,1994 ,44.72㎡,南,简装,166,36986,120,2019.12.08 ,15
107002106415,浦东,2室1厅1厨1卫,1995 ,74.12㎡,南,简装,287,38721,861,2019.12.08 ,17
107101410265,闵行,2室1厅1厨1卫,1998 ,75.83㎡,南,毛坯,289,38112,183,2019.12.08 ,17
107101465839,宝山,1室1厅1厨1卫,1994 ,40.49㎡,南,简装,143,35318,167,2019.12.08 ,18
107101970628,虹口,3室2厅1厨2卫,2002 ,150.4㎡,南,精装,1110,73804,27,2019.12.08 ,1
107101922376,杨浦,1室1厅1厨1卫,1989 ,41.74㎡,南 北,精装,206,49354,41,2019.12.08 ,30
107101800476,浦东,2室1厅1厨1卫,1995 ,65.14㎡,南,简装,290,44520,72,2019.12.08 ,53
107101839520,浦东,2室2厅1厨1卫,2008 ,83㎡,南,毛坯,200,24097,59,2019.12.08 ,14
107100839767,青浦,2室1厅1厨1卫,未知 ,49㎡,南,其他,78,15919,378,2019.12.08 ,8
107101787186,徐汇,2室1厅1厨1卫,1990 ,49㎡,南,精装,415,84694,76,2019.12.08 ,34
107101966219,浦东,2室1厅1厨1卫,2009 ,78.21㎡,南,毛坯,307,39254,28,2019.12.08 ,36
107101926824,浦东,2室1厅1厨1卫,1993 ,73.83㎡,南,精装,294,39713,40,2019.12.08 ,40
107100710022,闵行,2室2厅1厨1卫,1999 ,92.71㎡,南,简装,290,31281,425,2019.12.08 ,14
107101657107,闵行,2室2厅1厨1卫,2003 ,91.8㎡,南,精装,554,60316,113,2019.12.08 ,54
107102000208,浦东,3室2厅1厨1卫,2013 ,89.98㎡,南 北,精装,200,22228,18,2019.12.08 ,2
107102032542,闵行,2室1厅1厨1卫,1996 ,72.69㎡,南,简装,385,52965,8,2019.12.08 ,14
107100420378,杨浦,1室1厅1厨1卫,未知 ,44.65㎡,南,简装,255,57111,528,2019.12.08 ,25
107101852188,徐汇,2室2厅1厨1卫,1994 ,61.53㎡,南,简装,360,58509,56,2019.12.08 ,23
107102004754,闵行,2室2厅1厨1卫,2015 ,86.86㎡,南 北,毛坯,318,36611,16,2019.12.08 ,25
107101899612,青浦,2室1厅1厨1卫,2014 ,78.18㎡,南 北,精装,227,28972,48,2019.12.08 ,16
107101221418,松江,2室2厅1厨1卫,2007 ,102.18㎡,南,精装,380,37190,239,2019.12.08 ,115
